mileage,engine_power,registration_date,fuel,paint_color,car_type,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,price,sold_at
55307,105,2011-06-01,diesel,blue,suv,False,False,False,False,False,False,False,True,9900,2018-03-01
143031,280,2014-03-01,diesel,black,sedan,True,True,True,True,True,True,True,True,38000,2018-05-01
104602,140,2015-01-01,diesel,black,sedan,True,True,False,False,True,False,True,True,25000,2018-04-01
187662,120,2012-10-01,diesel,black,sedan,False,True,False,False,True,False,True,True,13200,2018-02-01
73942,155,2013-09-01,diesel,brown,sedan,True,True,False,False,False,True,True,False,17800,2018-04-01
195524,122,2013-06-01,diesel,black,estate,True,False,False,False,True,False,True,True,11300,2018-05-01
116868,105,2014-07-01,diesel,white,estate,False,True,False,False,True,False,True,False,13700,2018-01-01
132941,100,2012-10-01,diesel,blue,sedan,False,True,False,False,False,False,True,True,12600,2018-01-01
41329,190,2015-08-01,diesel,grey,estate,True,True,False,True,True,False,True,True,29200,2018-08-01
203370,120,2013-09-01,diesel,grey,suv,False,True,False,False,False,False,True,False,10000,2018-07-01
95667,100,2012-02-01,diesel,brown,suv,False,True,True,True,False,False,True,False,13900,2018-07-01
69948,135,2014-06-01,diesel,blue,hatchback,False,True,False,False,True,False,True,True,25100,2018-08-01
77334,135,2014-01-01,diesel,grey,coupe,False,False,False,False,True,False,True,False,23800,2018-07-01
119908,120,2012-04-01,diesel,brown,hatchback,True,True,True,False,True,False,True,True,16800,2018-02-01
160704,105,2012-11-01,diesel,black,hatchback,False,False,False,False,False,True,True,False,9600,2018-08-01
181433,120,2013-05-01,diesel,white,sedan,False,True,False,False,True,False,True,True,17000,2018-05-01
172778,160,2008-08-01,diesel,blue,suv,True,True,False,True,True,True,True,True,11200,2018-09-01
86425,190,2013-05-01,diesel,silver,suv,False,True,False,False,False,False,True,True,20900,2018-03-01
183906,130,2009-06-01,diesel,blue,hatchback,False,False,False,False,False,False,True,False,5700,2018-06-01
153721,100,2013-11-01,diesel,brown,estate,True,True,False,False,False,False,True,True,14800,2018-05-01
45305,100,2014-10-01,diesel,blue,estate,True,True,False,False,True,False,True,True,18900,2018-05-01
124588,160,2014-09-01,diesel,black,estate,True,True,False,False,False,False,True,True,20700,2018-02-01
58117,230,2014-08-01,diesel,white,suv,True,True,False,False,True,True,True,True,28700,2018-08-01
59675,85,2015-10-01,diesel,white,hatchback,True,True,True,False,False,True,True,False,16100,2018-08-01
103090,135,2013-08-01,diesel,blue,estate,True,True,True,True,False,False,True,False,13100,2018-06-01
195114,105,2010-10-01,diesel,red,convertible,True,True,False,False,False,True,True,False,9900,2018-05-01
158300,85,2014-05-01,diesel,white,estate,True,False,False,False,False,False,True,False,9800,2018-03-01
175172,85,2009-07-01,diesel,grey,hatchback,False,False,False,False,False,False,True,False,5400,2018-07-01
169720,85,2012-07-01,diesel,blue,hatchback,False,False,False,False,False,False,True,False,8100,2018-09-01
269389,90,2006-07-01,diesel,grey,subcompact,False,False,False,False,False,False,True,False,3300,2018-04-01
120328,85,2013-04-01,diesel,grey,hatchback,False,True,False,False,False,False,True,False,10000,2018-08-01
166404,120,2013-03-01,diesel,grey,estate,True,True,False,False,False,False,True,False,11900,2018-02-01
59424,100,2012-06-01,diesel,black,hatchback,True,False,False,False,True,True,True,False,14200,2018-07-01
164454,100,2013-07-01,diesel,black,estate,True,True,False,False,False,True,True,True,10700,2018-04-01
125266,190,2014-01-01,diesel,black,suv,False,True,False,True,True,False,True,True,34600,2018-08-01
350316,170,2001-05-01,petrol,black,suv,True,False,False,False,False,False,True,True,3000,2018-03-01
176076,190,2014-03-01,diesel,white,suv,True,True,False,True,True,True,True,True,25500,2018-08-01
263523,110,2005-11-01,diesel,black,sedan,True,True,False,False,False,False,True,False,5000,2018-08-01
121821,85,2012-05-01,diesel,grey,hatchback,False,False,False,False,False,False,True,False,8400,2018-05-01
222177,155,2004-02-01,diesel,blue,suv,True,True,False,True,False,False,True,True,5500,2018-07-01
247305,170,2005-10-01,diesel,black,estate,True,False,False,False,False,False,True,False,5500,2018-05-01
152917,100,2014-05-01,diesel,grey,estate,True,True,False,False,True,True,True,False,8600,2018-04-01
174716,120,2006-06-01,diesel,black,sedan,True,True,False,False,False,False,True,False,6600,2018-04-01
174005,110,2005-01-01,petrol,black,hatchback,False,False,False,False,False,False,True,False,5400,2018-03-01
48747,135,2014-03-01,diesel,black,estate,False,False,False,False,False,False,False,False,17800,2018-02-01
184808,120,2003-07-01,diesel,silver,sedan,True,False,False,False,False,False,True,True,2400,2018-04-01
183403,135,2014-05-01,diesel,grey,estate,False,True,False,False,False,False,True,True,11400,2018-05-01
159878,100,2013-06-01,diesel,black,estate,True,True,False,False,False,False,True,True,11200,2018-06-01
125624,135,2013-07-01,diesel,silver,hatchback,True,True,True,False,True,False,True,True,21700,2018-02-01
75373,135,2014-06-01,diesel,blue,estate,False,False,False,False,False,False,False,True,19900,2018-01-01
134449,105,2012-10-01,diesel,black,hatchback,False,False,False,False,False,False,True,True,7600,2018-08-01
85387,190,2014-01-01,diesel,black,suv,True,True,False,True,True,False,True,True,41300,2018-04-01
134437,105,2013-06-01,diesel,white,estate,False,True,False,False,True,False,True,False,14200,2018-08-01
82439,105,2014-08-01,diesel,black,estate,False,True,False,False,True,True,True,False,14300,2018-08-01
178834,100,2014-01-01,diesel,grey,hatchback,True,True,False,False,True,False,True,False,13100,2018-08-01
141120,105,2013-03-01,diesel,grey,suv,True,True,False,True,False,False,True,True,14000,2018-05-01
158402,135,2014-05-01,diesel,grey,estate,False,True,False,False,True,True,True,True,13700,2018-05-01
47748,105,2014-05-01,diesel,white,hatchback,False,True,True,False,False,False,False,True,13400,2018-02-01
158805,130,2008-06-01,diesel,black,convertible,True,False,False,False,True,True,True,False,9000,2018-08-01
50609,190,2014-11-01,diesel,beige,hatchback,True,True,False,False,False,False,True,True,24700,2018-05-01
146562,135,2012-07-01,diesel,black,sedan,True,True,False,False,True,True,True,False,17000,2018-06-01
123610,210,2008-11-01,diesel,black,suv,True,True,True,True,True,False,True,False,11900,2018-06-01
160830,190,2014-04-01,diesel,black,sedan,True,True,False,False,False,True,True,True,22600,2018-05-01
189348,230,2014-02-01,diesel,white,estate,True,True,True,True,False,True,True,True,23500,2018-02-01
104124,105,2013-03-01,diesel,black,suv,False,False,False,False,False,False,False,True,15600,2018-08-01
100207,190,2014-02-01,diesel,white,suv,True,True,True,True,True,False,True,True,40500,2018-06-01
197565,120,2001-05-01,diesel,blue,estate,True,False,False,False,False,False,True,False,1900,2018-03-01
122263,122,2013-07-01,diesel,black,estate,True,True,False,False,True,False,True,True,13000,2018-05-01
193314,100,2013-07-01,diesel,brown,hatchback,False,True,False,False,False,False,True,True,12500,2018-04-01
150130,85,2012-10-01,diesel,blue,hatchback,True,True,False,False,True,False,True,False,11200,2018-07-01
53221,180,2014-04-01,diesel,white,suv,True,True,True,True,False,True,True,True,42800,2018-04-01
146402,137,2012-08-01,diesel,grey,hatchback,True,True,False,False,False,False,True,True,16200,2018-05-01
201102,85,2013-12-01,diesel,black,estate,True,False,False,False,False,False,True,False,8800,2018-06-01
156165,120,2011-10-01,diesel,black,estate,True,True,True,False,False,False,True,True,13900,2018-08-01
168132,120,2012-04-01,diesel,grey,suv,True,True,False,True,False,True,True,False,13800,2018-08-01
99296,100,2015-02-01,diesel,black,estate,False,True,False,False,True,False,True,True,18200,2018-05-01
80041,120,2013-10-01,diesel,blue,sedan,True,True,False,False,True,False,True,False,16200,2018-06-01
177041,160,2014-06-01,diesel,black,estate,True,True,True,False,False,False,True,True,800,2018-03-01
102531,190,2013-12-01,diesel,black,sedan,True,True,True,True,True,True,True,True,34300,2018-03-01
41611,135,2013-11-01,diesel,blue,sedan,False,True,False,False,False,False,True,False,17300,2018-03-01
105663,105,2015-01-01,diesel,black,hatchback,True,True,False,False,True,False,True,True,21200,2018-05-01
129622,85,2013-06-01,diesel,grey,sedan,True,True,False,False,False,True,True,False,12100,2018-08-01
160403,135,2013-10-01,diesel,grey,estate,False,True,False,False,True,False,True,True,16100,2018-06-01
195783,120,2013-09-01,diesel,brown,sedan,True,True,False,False,False,False,True,True,16500,2018-05-01
149826,120,2013-02-01,diesel,white,hatchback,True,True,False,False,True,False,True,True,15000,2018-05-01
146109,120,2013-10-01,diesel,grey,suv,True,True,False,True,True,True,True,True,20400,2018-03-01
150711,135,2014-01-01,diesel,grey,hatchback,False,False,True,True,True,True,True,True,16900,2018-04-01
157002,230,2013-01-01,diesel,black,sedan,True,True,True,False,True,False,True,True,33300,2018-01-01
126685,230,2012-09-01,diesel,black,coupe,True,True,True,True,True,True,True,True,36500,2018-05-01
184534,85,2014-01-01,diesel,grey,subcompact,False,False,False,False,False,False,True,False,7700,2018-05-01
103683,120,2012-03-01,diesel,black,estate,True,True,True,False,False,False,True,False,10400,2018-08-01
120833,120,2013-03-01,diesel,black,estate,False,True,False,True,True,True,True,False,16400,2018-06-01
188067,230,2014-06-01,diesel,grey,suv,True,True,True,True,True,True,True,True,35500,2018-05-01
167102,120,2013-08-01,diesel,black,estate,True,True,False,False,False,False,True,True,11400,2018-05-01
188659,105,2014-02-01,diesel,grey,sedan,False,False,False,True,False,False,True,False,10100,2018-07-01
329173,110,2004-07-01,diesel,silver,coupe,True,False,False,False,False,False,True,True,2300,2018-08-01
189441,120,2014-06-01,diesel,silver,estate,True,True,False,False,True,True,True,True,15000,2018-06-01
178944,122,2013-12-01,diesel,blue,estate,True,True,False,False,True,False,True,True,6500,2018-03-01
207355,125,2013-05-01,petrol,black,sedan,False,False,False,False,False,False,True,False,9900,2018-06-01
191804,100,2013-10-01,diesel,grey,estate,False,True,False,False,True,True,True,False,3800,2018-07-01
85657,135,2011-04-01,diesel,black,suv,True,False,False,True,True,True,True,True,17100,2018-03-01
216183,85,2014-04-01,diesel,black,estate,True,False,False,False,False,False,True,False,7500,2018-07-01
156386,85,2013-09-01,diesel,black,hatchback,False,True,False,False,False,False,True,False,8900,2018-02-01
211329,120,2014-05-01,diesel,white,hatchback,True,True,False,False,False,False,True,False,12600,2018-08-01
175042,105,2014-09-01,diesel,blue,estate,False,True,False,False,True,False,True,False,12100,2018-03-01
156974,85,2013-04-01,diesel,black,subcompact,False,False,False,False,False,False,True,False,5100,2018-05-01
146517,120,2013-10-01,diesel,grey,suv,True,True,False,True,True,True,True,True,19300,2018-04-01
133426,120,2010-10-01,diesel,grey,sedan,True,True,False,False,False,False,True,True,14200,2018-09-01
180297,120,2013-01-01,diesel,silver,sedan,True,True,False,False,True,False,True,True,15100,2018-06-01
232154,100,2007-10-01,diesel,black,sedan,False,True,False,False,False,False,True,False,5600,2018-02-01
173160,122,2014-06-01,diesel,grey,estate,True,True,False,False,True,False,True,True,13100,2018-01-01
180010,142,2015-01-01,diesel,black,hatchback,True,True,False,False,True,True,True,True,22500,2018-02-01
197578,120,2014-02-01,diesel,black,hatchback,True,True,False,False,False,False,True,True,22800,2018-07-01
117393,190,2013-11-01,diesel,black,suv,True,True,False,False,False,False,True,True,11900,2018-08-01
110198,120,2012-05-01,diesel,brown,sedan,True,True,True,False,False,False,True,False,13100,2018-05-01
132245,100,2012-06-01,diesel,blue,suv,True,True,False,False,False,True,True,False,12400,2018-05-01
29045,230,2014-09-01,diesel,silver,suv,False,False,False,False,False,False,False,True,44300,2018-04-01
148740,120,2014-07-01,diesel,black,hatchback,True,True,True,False,True,False,True,True,22800,2018-04-01
77008,85,2013-05-01,diesel,brown,estate,True,True,False,False,True,False,True,False,10900,2018-03-01
77628,105,2013-11-01,diesel,black,sedan,True,True,True,False,True,False,True,True,20500,2018-03-01
121436,230,2012-09-01,diesel,black,estate,False,True,True,True,True,True,True,True,31300,2018-02-01
98722,100,2012-06-01,diesel,black,sedan,True,True,False,False,False,False,True,False,12600,2018-06-01
138897,135,2014-03-01,diesel,white,sedan,False,True,False,False,True,False,True,True,19400,2018-02-01
53450,85,2014-02-01,diesel,grey,sedan,False,True,False,False,False,False,False,False,3600,2018-05-01
56199,105,2014-01-01,diesel,white,suv,False,False,False,False,False,False,False,True,18800,2018-08-01
189921,100,2013-08-01,diesel,brown,estate,True,True,False,False,False,False,True,False,10100,2018-05-01
138226,90,2006-07-01,diesel,black,hatchback,False,False,True,False,False,True,True,False,4600,2018-05-01
131343,120,2012-02-01,diesel,grey,sedan,True,True,False,False,True,False,True,False,14600,2018-08-01
121130,85,2013-02-01,diesel,blue,subcompact,False,False,False,False,False,True,True,False,10100,2018-02-01
145559,85,2012-12-01,diesel,black,subcompact,False,False,False,False,False,False,True,False,9800,2018-01-01
151757,230,2014-03-01,diesel,black,suv,True,True,True,True,True,False,True,True,41900,2018-06-01
141768,135,2014-03-01,diesel,white,suv,False,False,False,False,False,False,False,True,16400,2018-08-01
270291,90,2006-07-01,diesel,grey,subcompact,False,False,False,False,False,False,True,False,3300,2018-04-01
161316,135,2013-11-01,diesel,white,estate,False,True,False,False,True,False,True,False,16700,2018-02-01
111368,120,2011-05-01,diesel,black,suv,True,False,False,True,True,False,False,True,17400,2018-04-01
194998,100,2014-03-01,diesel,blue,estate,False,True,False,False,False,False,True,False,9600,2018-09-01
188793,120,2012-03-01,diesel,black,suv,True,True,True,False,False,False,True,False,11100,2018-06-01
93670,135,2014-04-01,diesel,black,hatchback,True,True,False,False,False,True,True,True,21700,2018-06-01
44586,105,2012-11-01,diesel,blue,subcompact,False,False,False,False,True,False,True,True,13000,2018-05-01
161200,190,2014-09-01,diesel,blue,suv,True,True,False,True,True,True,True,True,36100,2018-05-01
140245,105,2014-10-01,diesel,white,hatchback,False,True,False,False,True,True,True,True,19200,2018-03-01
91512,100,2015-06-01,petrol,white,van,False,True,True,False,False,False,True,False,14300,2018-05-01
113744,100,2012-06-01,diesel,grey,sedan,True,True,False,False,False,False,True,False,14300,2018-06-01
195063,135,2014-05-01,diesel,black,hatchback,False,True,True,False,True,False,True,True,16200,2018-03-01
148943,100,2013-11-01,diesel,brown,estate,True,True,True,False,True,False,True,True,17300,2018-05-01
150439,120,2012-10-01,diesel,grey,sedan,False,True,False,False,False,False,True,False,13700,2018-03-01
96715,160,2014-06-01,diesel,brown,suv,True,True,False,True,True,False,True,True,35400,2018-08-01
137660,85,2012-10-01,diesel,blue,hatchback,True,True,False,False,False,True,True,False,9000,2018-06-01
160072,190,2014-03-01,diesel,black,sedan,False,True,True,False,True,True,True,True,27300,2018-04-01
43032,100,2016-01-01,diesel,white,hatchback,True,True,False,False,True,False,True,True,23800,2018-03-01
25974,120,2015-05-01,diesel,black,estate,False,True,False,False,False,False,True,False,9500,2018-03-01
54093,110,2015-10-01,diesel,black,subcompact,False,True,False,False,False,True,True,False,16300,2018-05-01
128629,225,2014-05-01,diesel,white,suv,True,True,True,True,False,True,True,True,36100,2018-05-01
149502,120,2010-03-01,diesel,black,estate,True,True,False,False,False,False,True,False,9900,2018-05-01
